image_url,description,country,weather,time_of_day,season,activity,mood
https://imageio.forbes.com/specials-images/imageserve/646b6b45d9b20ac15900fd8a/Oleander-flowers-and-villa-Monastero-in-background--lake-Como--Varenna/0x0.jpg,"Lake Como, A peaceful lakeside view with colorful flowers and classic buildings along the water. I chose this place because its calm atmosphere and natural beauty makes it a perfect getaway",Italy,Sunny,Afternoon,spring,Relaxing,Happy
https://media.jungfrau.ch/image/upload/Jungfraujoch-Top-of-Europe-im-Morgenlicht.jpg,"Jungfraujoch (Swiss Alps), A breathtaking view of snow-covered mountains under soft morning light. I chose this place because its majestic alpine scenery makes it a fascinating place to experience.",Switzerland,Snowy,Morning,winter,Sightseeing,Excited
https://media.gettyimages.com/id/655490208/photo/the-roman-coliseum-in-the-early-morning.jpg?s=2048x2048&w=gi&k=20&c=riMEERLP3JlI-awlTcFbD_8rJcbgF2tfbGwhhi2H12M=,"Colosseum, An early-morning view of the Roman Colosseum with some clouds in the sky, highlighting its ancient architecture. I chose this place because its deep history and timeless design is fascinating.",Italy,Cloudy,Morning,not clear,Sightseeing,Curious
https://www.komar.de/media/catalog/product/cache/5/image/1230x/17f82f742ffe127f42dca9de82fb58b1/import/api-v1.1-file-public-files-pim-assets-97-ad-84-62-6284ad972eff292d45ce1a2e-images-2f-44-f8-65-65f8442f900cb6dcb5eb9654-8-110-kaaba-at-night-web.jpg,"Mecca, A view of the Kaaba at night. I chose this place because it is the holiest site in Islam.",Saudi Arabia,Not Clear,Evening,not clear,Other,Happy
https://www.polarescapes.com/wp-content/uploads/hiking-in-Antarctica-1024x768.jpg,"Antarctica, A wide icy landscape showing snow and glacier terrain. I chose this place because of its unique frozen beauty and the challenge of exploring one of the most extreme places on Earth.",Antarctica,Snowy,Afternoon,not clear,Hiking,Excited
https://www.visitpetra.jo/uploads/ThingtodoImages/d3708ce4-2a7e-4273-bce4-15d536ce614b.jpg,"Petra, A night view of Petras rock-carved architecture. I chose this place because of its ancient history and unique beauty.",Jordan,Not Clear,Evening,not clear,Sightseeing,Curious
https://www.sunsiyam.com/media/qnfnzgmq/ssiv_general_04.jpg,"Maldives, A golden afternoon on a sunny beach with clear water and vacation huts. I chose this place for its relaxing tropical beauty.",Maldives,Sunny,Afternoon,summer,Relaxing,Happy
https://images.nationalgeographic.org/image/upload/t_edhub_resource_key_image/v1638892506/EducationHub/photos/the-great-wall-of-china.jpg,"Great Wall of China, A breathtaking view of the Great Wall of China snaking over mountains. I chose this place because it symbolizes ancient history and architectural marvels.",China,Sunny,Afternoon,spring,Sightseeing,Excited
https://tourism.ps/wp-content/uploads/2021/08/j13.jpg,A sacred city for Muslims with great historical and cultural importance. I want to visit it to experience its spiritual atmosphere and rich history.,Palestine,Sunny,Afternoon,summer,Other,Romantic
https://emlakplatform.fsn1.your-objectstorage.com/298/Tourism-in-Trabzon-Mountainous-atmosphere%2C-stunning-nature%2C-and-rich-history..webp,A scenic city on the Black Sea coast with green hills and historic landmarks. I want to visit it to enjoy its natural beauty and explore its culture.,Turkey,Cloudy,Afternoon,spring,Sightseeing,Excited
https://tripawayjo.com/wp-content/uploads/2023/11/2-3.webp,"Disneyland is a magical theme park full of fun and excitement. I want to visit it to experience the rides, shows, and joyful atmosphere.",France,Not Clear,Evening,not clear,Other,Excited
https://travnook.com/wp-content/uploads/2025/02/%D8%B1%D9%88%D9%81%D8%A7%D9%86%D9%8A%D9%85%D9%8A%D9%81%D9%86%D9%84%D9%86%D8%AF%D8%A7.jpg,"Rovaniemi is a magical Arctic?Circle city in Finnish Lapland, full of snowy landscapes, Northern Lights, and winter wonderland charm. I want to visit it to enjoy its unique Arctic nature, experience the snow and the lights, and live a dream of a fairy?tale winter.",Finland,Snowy,Evening,winter,Other,Happy
https://www.visitdubai.com/-/media/gathercontent/poi/b/burj-khalifa/fallback-image/poi-burj-khalifa-3-dtcm-jun-2023.jpg,Burj?Khalifa  the tallest building in the world  a symbol of modern engineering and dream architecture. I want to visit it to see the skyline from above and admire its grandeur,United Arab Emirates,Not Clear,Evening,summer,Exploring,Curious
https://skylifeholidays.com/wp-content/uploads/2024/08/%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9-%D9%81%D9%8A-%D8%B7%D9%88%D9%83%D9%8A%D9%88-2.webp,"Tokyo is a vibrant city mixing modern skyscrapers, neon lights and traditional culture; I want to visit to experience its energy, high?tech atmosphere and cultural diversity.",Japan,Sunny,Afternoon,spring,Other,Happy
"https://assets.anantara.com/image/upload/q_auto,f_auto,c_limit,w_1045/media/minor/anantara/images/anantara-dhigu-maldives-resort/accommodation/details-page/sunrise-over-water-suite/new_images_april_2024/gallery_880_475/6-anantaradhigumaldivesresortguestroomsunriseoverwatersuitedeckwithloungers880x475.jpg","The Maldives  a tropical paradise of crystal?clear waters and white sandy beaches, perfect for relaxation and island?life escape. I want to visit it to enjoy its serene nature, warm seas, and peaceful island ambiance.",Maldives,Sunny,Morning,summer,Water Activities,Romantic
https://www.22places.com/wp-content/uploads/2025/05/venice-gondola-ride-3-1050x657.webp,"Venice is a magical city built on water, with charming canals and gondola rides; I want to visit it to ride a gondola, enjoy the canals and feel the unique romantic atmosphere.",Italy,Sunny,Afternoon,summer,Sightseeing,Curious
https://www.thewildlifediaries.com/wp-content/uploads/2022/10/Twin-lagoon-on-paradise-island-on-coron-1024x681.jpg.webp,Twin Lagoon in Coron is a hidden tropical paradise with crystal?clear turquoise water surrounded by dramatic limestone cliffs  I want to visit to swim between two connected lagoons and enjoy its natural beauty.,Philippines,Sunny,Afternoon,spring,Sightseeing,Happy
https://pictures.altai-travel.com/1160x0/hikers-visiting-machu-picchu-lost-city-1021.jpg,"Machu?Picchu  an ancient Inca mountain city perched high in the Andes; I want to hike there to explore the ruins, enjoy breathtaking mountain views and experience ancient history.",Peru,Cloudy,Afternoon,spring,Hiking,Excited
https://www.americantouring.com.ec/wp-content/uploads/2024/03/1-1-1.png,"A clear and bright picture of the Dome of the Rock that we long for, surrounded by historic buildings and ancient stone walls.",Palestine,Sunny,Morning,summer,Sightseeing,Romantic
https://static.sayidaty.net/styles/1375_scale/public/2022-10/180023.jpeg,"A beautiful sunset view of the Great Pyramids of Giza, with warm golden sky colors shining over the desert.",Egypt,Sunny,Morning,summer,Sightseeing,Excited
https://4.bp.blogspot.com/-MQkfFgWAgBw/VAjPBkmg3VI/AAAAAAAAC_c/JMce9TZFk0g/s1600/2-jpg.jpg,"A powerful waterfall with bright blue water crashing down, surrounded by clouds and mist.",Canada,Cloudy,Afternoon,summer,Relaxing,Excited
https://al-rahhala.com/wp-content/uploads/2022/04/%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%B4%D9%86%D8%BA%D9%87%D8%A7%D9%8A-554.jpg,"A night view of Shanghaiâs skyline with colorful lights, featuring the bright pink Oriental Pearl Tower beside modern skyscrapers.",China,Not Clear,Evening,not clear,Sightseeing,Curious
https://rmooosh.net/wp-content/uploads/2022/08/%D8%A8%D8%B1%D8%AC-%D8%A8%D9%8A%D8%B2%D8%A7-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%84.jpg,A bright daytime photo of the Leaning Tower of Pisa with people walking around the green lawn under a partly cloudy sky.,Italy,Cloudy,Afternoon,spring,Sightseeing,Happy
https://rtwin30days.com/wp-content/uploads/2023/12/The-Monastery-Petra-Jordan-800x533.jpg,"A sunny photo of the ancient Petra building carved into the rock, with people walking in front of it under a deep blue sky.",Jordan,Sunny,Afternoon,summer,Sightseeing,Excited
https://i.brecorder.com/primary/2022/04/62561969532c0.jpg,A large crowd of worshippers gathered around the Kaaba during prayer inside the Grand Mosque.,Saudi Arabia,Not Clear,Evening,not clear,Other,Romantic
https://imgcdn.stablediffusionweb.com/2025/1/24/62651241-b71f-4b7e-a3e7-32e7e7fffaad.jpg,"A snowy winter scene of the Eiffel Tower with people walking toward it, surrounded by bare trees and a white walkway.",France,Snowy,Afternoon,winter,Sightseeing,Romantic
https://erasmusbarcelona.com/wp-content/uploads/2014/02/Bcn.jpg,"An aerial view of Barcelona with the Sagrada FamÃ­lia in the center, surrounded by long straight streets and warm sunset light.",Spain,Sunny,Evening,fall,Sightseeing,Curious
https://turkeyvlog.com/wp-content/uploads/2021/01/%D8%A8%D8%B1%D8%AC-%D8%BA%D9%84%D8%B7%D8%A9.jpg,"A charming street view leading to the historic Galata Tower, with old buildings, warm sunlight, and a cobblestone road.",Turkey,Sunny,Afternoon,fall,Other,Excited
https://share.google/images/ks98pGIkYZ25pRoRW,Iceland Northern Lights â my favorite place since I was a kid and saw it in many movies.,Iceland,Snowy,Evening,winter,Sightseeing,Happy
https://share.google/images/6u3PftajOlwmxNR42,Edinburgh Castle â I chose this place because it has the mood of dark fantasy.,Scotland,Cloudy,Afternoon,not clear,Sightseeing,Excited
https://share.google/images/DsaaMXYSDEaHuNGcf,Salar de Uyuni â famous for its mirror-like reflection photos in the rainy season.,Bolivia,Cloudy,Morning,spring,Sightseeing,Happy
https://share.google/images/QRS1cvwm6OPmSJ78e,Louvre Museum â a famous museum in France that has many famous art objects.,France,Not Clear,Evening,fall,Sightseeing,Curious
https://share.google/images/GUmhgZNF5I30wQL3v,Kyoto â famous for cherry blossoms and beautiful shrines.,Japan,Sunny,Morning,spring,Sightseeing,Romantic
https://share.google/images/dzVSyHHsL2BTzzaiZ,Floating Torii Saga Shrine â a beautiful place for relaxing and sightseeing.,Japan,Sunny,Morning,not clear,Sightseeing,Happy
https://share.google/images/7VGTG0f8cXV2ncTD4,Cappadocia Balloon Festival â beautiful hot air balloons in Turkey.,Turkey,Sunny,Afternoon,not clear,Sightseeing,Excited
https://share.google/images/nQ0go88QxmkmVRJuw,Sea of Stars â the perfect beach with glowing blue bioluminescent waves.,Maldives,Not Clear,Evening,not clear,Sightseeing,Happy
https://share.google/images/lipmk6JeSZOZAyh52,Great Wall of China â a place I always wanted to walk through.,China,Cloudy,Morning,spring,Hiking,Excited
https://share.google/images/DV6aHjn5r20EiCsI7,Tunnel of Love â a beautiful nature-filled train path.,Ukraine,Sunny,Morning,spring,Relaxing,Happy
https://upload.wikimedia.org/wikipedia/commons/3/3d/Oia_Santorini_%281335757985%29.jpg,"Whitewashed buildings and blue accents in Oia, Santorini / I've always wanted to see the iconic Cycladic architecture and bright Aegean colors in person.",Greece,Sunny,Afternoon,summer,Sightseeing,Happy
https://images.pexels.com/photos/532826/pexels-photo-532826.jpeg,Wide view of the Eiffel Tower under a clear blue sky with Paris greenery and cityscape / chosen because it's an iconic landmark I want to see in person.,France,Sunny,Afternoon,summer,Sightseeing,Romantic
https://images.pexels.com/photos/1108807/pexels-photo-1108807.jpeg,"Swiss countryside with a farmhouse and small chapel on a green meadow of yellow wildflowers, with forests and mountains/ chosen for its peaceful, scenic vibe.",Switzerland,Cloudy,Morning,summer,Relaxing,Happy
https://images.pexels.com/photos/3408354/pexels-photo-3408354.jpeg,Red multi-tier pagoda overlooking a city with snow-capped Mount Fuji in the background/ chosen for the mix of Japanese culture and epic nature.,Japan,Cloudy,Afternoon,winter,Sightseeing,Excited
https://upload.wikimedia.org/wikipedia/commons/2/28/New_York_City_at_night-0.jpg,"New York City skyline at night/ I'd love to experience the energy of the city, lights, and famous landmarks.",United States,Not Clear,Evening,not clear,Sightseeing,Excited
https://images.pexels.com/photos/9315970/pexels-photo-9315970.jpeg,"Wide daytime view of the Dome of the Rock with its golden dome and intricate blue tilework under a deep blue sky/ chosen because it represents my heritage and makes me feel nostalgic, especially since we are not allowed to go there.",Palestine,Sunny,Afternoon,not clear,Sightseeing,Romantic
https://upload.wikimedia.org/wikipedia/commons/b/b9/Petra_Treasury.jpg,Petra's Treasury carved into sandstone/ I'd love to explore the ancient city and its dramatic rock-cut architecture.,Jordan,Sunny,Afternoon,summer,Sightseeing,Curious
https://upload.wikimedia.org/wikipedia/commons/4/43/Peru_Machu_Picchu_Sunrise.jpg,Machu Picchu at sunrise with misty mountains/ this place feels legendary and I want to hike and see the ruins above the clouds.,Peru,Cloudy,Morning,not clear,Hiking,Excited
https://images.pexels.com/photos/2767815/pexels-photo-2767815.jpeg,"A sunny coastal marina packed with boats and yachts beside a green cliffside town, overlooking a calm deep-blue sea/ chosen because I'd love to explore a lively Mediterranean-style harbor and relax by the water.",Turkey,Sunny,Afternoon,summer,Sightseeing,Happy
https://i.pinimg.com/1200x/d2/30/c5/d230c59bf557d259ae625e1bce55942f.jpg,"Saint Basil's Cathedral in Moscow at night during snowfall, glowing under city lights/ chosen because the winter atmosphere looks magical and I want to experience Red Square in the snow.",Russia,Snowy,Evening,winter,Sightseeing,Excited
https://unsplash.com/photos/soccer-field-LDuFjsin71k,"A clear aerial view of Santiago BernabÃ©u Stadium in Madrid, home to Real Madrid.",Spain,Sunny,Afternoon,summer,Sightseeing,Excited
https://unsplash.com/photos/famous-tower-bridge-in-the-evening-london-england-a3r7BHXZ-d4,A stunning view of Tower Bridge in London lit beautifully in the evening.,England,Cloudy,Evening,spring,Sightseeing,Excited
https://unsplash.com/photos/a-large-stone-arch-with-a-statue-on-top-of-it-Lupk9PRi5hQ,"The Brandenburg Gate in Berlin, a historic and iconic German monument.",Germany,Sunny,Morning,summer,Sightseeing,Romantic
https://unsplash.com/photos/white-and-blue-concrete-building-near-body-of-water-during-daytime-vF0l0bqLRKY,Beautiful houses of Santorini overlooking the blue sea.,Greece,Sunny,Afternoon,summer,Relaxing,Romantic
https://unsplash.com/photos/black-and-gray-concrete-building-_BC-Z80n7lU,A dramatic view of the Burj Khalifa tower in Dubai.,United Arab Emirates,Sunny,Afternoon,winter,Sightseeing,Curious
https://unsplash.com/photos/low-angle-photography-of-brown-concrete-building-eoZTnFtusDs,"A low-angle shot of Petra's famous Al-Khazneh, carved into rock.",Jordan,Sunny,Morning,spring,Sightseeing,Romantic
https://unsplash.com/photos/aerial-photography-of-resort-rooms-and-island-xPsFXsbXJRg,Aerial view of a Maldives island resort with bright turquoise water.,Maldives,Sunny,Afternoon,summer,Relaxing,Happy
https://unsplash.com/photos/the-majestic-leaning-tower-of-pisa-on-a-sunny-day-against-a-blue-sky-italy-R7Ht06fNms0,A classic view of the Leaning Tower of Pisa on a sunny day.,Italy,Sunny,Morning,spring,Sightseeing,Curious
https://static.independent.co.uk/2025/08/19/15/43/iStock-1547565308.jpeg,"Lush green terraced rice paddies, characteristic of Bali's agricultural landscape",Indonesia,Sunny,Morning,summer,Sightseeing,Happy
https://cdn.pixabay.com/photo/2017/07/13/09/44/israel-2499892_1280.jpg,The iconic golden dome and intricate blue tile work of the mosque,Palestine,Sunny,Morning,summer,Other,Calm
https://thumbs.dreamstime.com/b/paris-louvre-museum-pyramid-tourists-sunset-glow-afternoon-illuminates-grounds-shades-pink-yellow-purple-world-s-399996264.jpg,The modern glass pyramid entrance contrasting with the historic palace architecture,France,Cloudy,Afternoon,spring,Sightseeing,Excited
https://images.squarespace-cdn.com/content/v1/5cd57d59ca525b7e9eae595c/0b585eb6-c4cb-4790-9c05-d684b37f1d78/Venice+walk+2023-08-06+016.jpg,"Gondolas floating on the Grand Canal, surrounded by classic Venetian buildings",Italy,Sunny,Afternoon,summer,Relaxing,Romantic
https://www.shutterstock.com/image-photo/mountain-fuji-sakura-cherry-blossom-260nw-2337510813.jpg,Mount Fuji towering over delicate cherry blossom trees in full bloom,Japan,Sunny,Morning,spring,Sightseeing,Happy
https://cdn.naturettl.com/wp-content/uploads/2023/05/04144518/banff-national-park-landscapes-2-900x600.jpg,The stunning turquoise waters of Moraine Lake backed by the snow-dusted Valley of the Ten Peaks,Canada,Cloudy,Morning,spring,Hiking,Excited
https://t3.ftcdn.net/jpg/01/13/78/94/360_F_113789415_Vt3uGKROnhEfExarV9MS7S8rJq60fLQ1.jpg,Trekkers making their way across a snowy path toward the high-altitude mountain peaks,Nepal,Sunny,Afternoon,fall,Hiking,Excited
https://t3.ftcdn.net/jpg/04/15/61/06/360_F_415610652_VEm4IyaJi9oxKqnuQCIffkVDEwMvJLqe.jpg,The historic main square filled with people dining and socializing under the arcades,Spain,Cloudy,Afternoon,summer,Relaxing,Happy
https://thumbs.dreamstime.com/b/oia-santorini-dark-night-long-exposure-photograph-sunset-mediterranean-sea-greece-oia-santorini-dark-night-long-261592555.jpg,"White, cliffside houses with blue domes overlooking the Aegean Sea during sunset",Greece,Sunny,Evening,summer,Relaxing,Romantic
https://st4.depositphotos.com/1001001/19815/i/450/depositphotos_198158840-stock-photo-landscape-beautiful-camps-bay-cape.jpg,An aerial view of the city bowl and coastline with the flat top of Table Mountain,South Africa,Sunny,Afternoon,summer,Sightseeing,Excited
https://cdn.wallpapersafari.com/53/48/jpms1R.jpg,FC Barcelonas Camp Nou during an El Clásico match full crowd choreography and electric football atmosphere.,Spain,Not Clear,Evening,spring,Other,Excited
https://www.cataloniahotels.com/en/blog/wp-content/uploads/2023/12/barcelona-city-overview.jpg,A stunning aerial view of Barcelona with the Sagrada Família standing at the center surrounded by the city's perfectly organized grid layout.,Spain,Sunny,Evening,summer,Sightseeing,Curious
https://img9.irna.ir/d/r2/2022/08/21/4/169864391.jpg?ts=1661061690475,"A stunning view of the Dome of the Rock with its golden dome and detailed blue mosaics, representing deep historical and cultural significance.",Palestine,Cloudy,Afternoon,not clear,Other,Happy
"https://cnn-arabic-images.cnn.io/cloudinary/image/upload/w_1920,c_scale,q_auto/cnnarabic/2023/06/26/images/243806.jpg","A view of the Holy Kaaba surrounded by worshippers performing prayer and pilgrimage in Masjid al-Haram, a deeply spiritual and peaceful sacred place.",Saudi Arabia,Not Clear,Afternoon,fall,Other,Happy
https://www.mediaoffice.ae/-/media/2023/may/01-05/06/det_sheikh-zayed-road_always-on_1.jpg?h=1459&w=2109&hash=35CFC3825FA0C0525E060758A10D9106,"A panoramic view of Dubai with the Museum of the Future and Emirates Towers, showing the city's modern skyline and vibrant urban atmosphere.",United Arab Emirates,Cloudy,Afternoon,winter,Sightseeing,Curious
https://www.aljazeera.net/wp-content/uploads/2024/06/shutterstock_2006444318-1718872805.jpg?w=770&resize=770%2C512,"A stunning view of the Bahá'í Gardens in Haifa featuring perfectly terraced gardens, vibrant greenery and the golden-domed Shrine of the Báb at the top.",Palestine,Sunny,Afternoon,summer,Sightseeing,Curious
https://greenfue.com/wp-content/uploads/2022/01/%D9%81%D9%86%D8%A7%D8%AF%D9%82-%D9%81%D9%8A-%D8%AC%D8%B2%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D8%AF%D9%8A%D9%81.jpg,Luxury overwater villa with a private pool surrounded by clear turquoise water and palm trees offering a peaceful and relaxing tropical experience.,Maldives,Sunny,Afternoon,summer,Relaxing,Happy
https://media.elwatannews.com/media/img/mediaarc/large/10348548571584870607.jpg,An iconic view of the Great Wall of China stretching across green mountains showing its ancient stone pathways and watchtowers.,China,Cloudy,Morning,spring,Other,Curious
https://studying-in-uk.org/wp-content/uploads/2019/05/study-in-london-1068x641.jpg,"A classic view of Big Ben and the Houses of Parliament with iconic red telephone booths and double-deckers passing by, capturing the lively charm of central London.",United Kingdom,Cloudy,Evening,not clear,Sightseeing,Curious
https://thumbs.dreamstime.com/b/eiffel-tower-famous-landmark-travel-destination-paris-france-night-summer-destinations-150686102.jpg,"A romantic night view of the Eiffel Tower glowing with golden lights, overlooking the city of Paris.",France,Not Clear,Evening,not clear,Sightseeing,Romantic
https://images.pexels.com/photos/2087387/pexels-photo-2087387.jpeg,"A view of Al-Aqsa Mosque in Jerusalem, an important Islamic holy site.",Palestine,Sunny,Morning,spring,Relaxing,Happy
https://images.pexels.com/photos/33840568/pexels-photo-33840568.jpeg,Al-Masjid an-Nabawi in Madinah showing its peaceful courtyard and iconic green dome.,Saudi Arabia,Sunny,Afternoon,summer,Relaxing,Happy
https://images.pexels.com/photos/5620451/pexels-photo-5620451.jpeg,The Holy Kaaba in Mecca surrounded by pilgrims during worship.,Saudi Arabia,Sunny,Evening,summer,Relaxing,Happy
https://images.pexels.com/photos/24244141/pexels-photo-24244141.jpeg,Bosphorus Bridge in Istanbul connecting the European and Asian sides of the city.,Turkey,Sunny,Evening,spring,Sightseeing,Excited
https://images.pexels.com/photos/34656945/pexels-photo-34656945.jpeg,Majestic waterfalls flowing through the Norwegian natural landscape.,Norway,Cloudy,Afternoon,summer,Hiking,Excited
https://images.pexels.com/photos/28677183/pexels-photo-28677183.jpeg,Swiss Alps featuring snowy mountain peaks and green valleys.,Switzerland,Sunny,Morning,winter,Hiking,Excited
https://images.pexels.com/photos/3601426/pexels-photo-3601426.jpeg,Luxury water villas built above turquoise waters in the Maldives.,Maldives,Sunny,Afternoon,summer,Relaxing,Happy
https://images.pexels.com/photos/14267612/pexels-photo-14267612.jpeg,"Calm historic streets in Ait Ben Haddou, a traditional Moroccan kasbah village.",Morocco,Sunny,Afternoon,summer,Sightseeing,Excited
https://images.pexels.com/photos/27599624/pexels-photo-27599624.jpeg,A scenic Mediterranean view in Sidi Bou Said village with white and blue houses.,Tunisia,Sunny,Morning,summer,Sightseeing,Happy
https://images.pexels.com/photos/34772828/pexels-photo-34772828.jpeg,A stunning view of the courtyard of the Umayyad Mosque highlighting its ancient Islamic architecture.,Syria,Cloudy,Afternoon,spring,Sightseeing,Happy
https://unsplash.com/photos/white-and-blue-concrete-building-near-body-of-water-during-daytime-vF0l0bqLRKY,White-washed buildings with blue domes overlooking the Aegean Sea in Santorini. I chose it for its unique architecture and stunning coastal views.,Greece,Sunny,Morning,summer,Unknown,Happy
https://unsplash.com/photos/a-couple-of-people-walk-on-the-beach-carrying-surfboards-hY2KEPIGauM,Surfers preparing to enter the waves on a sandy beach in Bali during sunset. I chose it for its relaxed atmosphere and popular surf culture.,Indonesia,Cloudy,Evening,summer,Other,Excited
https://unsplash.com/photos/colosseum-arena-photography-VFRTXGw1VjU,"The Colosseum in Rome illuminated at dusk, showcasing its ancient architecture and historical significance. I chose it for its cultural heritage and iconic structure.",Italy,Cloudy,Evening,fall,Unknown,Curious
https://unsplash.com/photos/venice-grand-canal-iEOATKFQyTo,"Boats traveling along the Grand Canal in Venice, surrounded by historic colorful buildings. I chose it for its unique waterways and romantic atmosphere.",Italy,Cloudy,Afternoon,spring,Other,Romantic
https://unsplash.com/photos/white-and-brown-concrete-building-near-body-of-water-during-daytime-puSvDdTgJ9o,"A picturesque lakeside village in Hallstatt, surrounded by mountains and autumn-colored trees. I chose it for its calm atmosphere and scenic natural beauty.",Austria,Cloudy,Afternoon,fall,Unknown,Romantic
https://unsplash.com/photos/white-bridge-over-river-surrounded-by-trees-NMety5Q4gm0,The Bow Bridge in Central Park surrounded by colorful autumn foliage. I chose it for its peaceful atmosphere and beautiful seasonal colors.,United States,Sunny,Afternoon,fall,Unknown,Happy
https://unsplash.com/photos/manarola-village-popular-european-italian-tourist-destination-in-cinque-terre-national-park-unesco-world-heritage-site-liguria-italy-on-sunset-nC4jLOVjV-c,Colorful cliffside houses in Cinque Terre overlooking the Mediterranean Sea. I chose it for its vibrant architecture and stunning coastal views.,Italy,Sunny,Afternoon,summer,Other,Excited
https://unsplash.com/photos/man-and-woman-walking-on-road-between-cherry-blossom-trees-during-daytime-C7PbvWUCuPs,A couple walking under blooming cherry blossom trees in Japan. I chose it for its peaceful atmosphere and iconic spring scenery.,Japan,Sunny,Afternoon,spring,Other,Calm
https://unsplash.com/photos/a-city-in-the-middle-of-a-snowy-mountain-range-wbK-q0Sqc8s,A snowy night view of Zermatt village with the Matterhorn mountain in the background. I chose it for its dramatic alpine scenery and winter charm.,Switzerland,Snowy,Evening,winter,Unknown,Excited
https://media.istockphoto.com/id/1202673580/photo/group-of-ski-mountaineers-during-a-trip-on-the-alps.webp?a=1&s=612x612&w=0&k=20&c=-hENS_I1QZVqg_OgI83YVqixrBKEIr0Gw9nwOlJ38aE=,Group of skiers hiking through snowy mountains in the Swiss Alps. I chose it for its adventurous winter landscape and dramatic alpine scenery.,Switzerland,Sunny,Morning,winter,Other,Excited
https://zamzam.com/blog/wp-content/uploads/2021/08/shutterstock_1745937893.jpg,"The Al-Aqsa Mosque complex in Jerusalem, a sacred historical and spiritual site. I chose this place because it represents deep cultural and religious significance, and it inspires a strong sense of connection and identity.",Palestine,Sunny,Afternoon,spring,Sightseeing,Romantic
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCck-yRyOQ28M2jNA_M2pai73jKcwpnWSfRQ&s,"This image shows Masjid Al-Haram in Mecca with the Kaaba at its center, surrounded by worshippers performing their religious rituals. I chose this place because it is the holiest site in Islam and visiting it for worship is a lifelong dream for me",Saudi Arabia,Not Clear,Evening,not clear,Other,Calm
https://upload.wikimedia.org/wikipedia/commons/8/8a/Alhambra_detail.jpg,"A detailed view of the Alhambra Palace in Granada, Spain, showcasing its intricate Moorish architecture; I chose this place for its stunning historical and cultural beauty.",Spain,Sunny,Afternoon,spring,Sightseeing,Curious
https://images.contentstack.io/v3/assets/blt06f605a34f1194ff/blt289d3aab2da77bc9/6777f31f93a84b03b5a37ef2/BCC-2023-EXPLORER-Istanbul-Fun-things-to-do-in-Istanbul-HEADER_MOBILE.jpg?fit=crop&disable=upscale&auto=webp&quality=60&crop=smart,"A vibrant cityscape of Istanbul, capturing its historic charm and cultural energy; I chose this place for its rich history, diverse culture, and beauty bridging continents.",Turkey,Sunny,Afternoon,spring,Sightseeing,Curious
"https://media.cntraveller.com/photos/63f37018ea053d878b345cb2/4:3/w_3456,h_2592,c_limit/London-GettyImages-585295947.jpeg","A panoramic view of Londonâs skyline with iconic buildings; I chose this place for its rich history, vibrant culture, and blend of historic and modern architecture.",United Kingdom,Sunny,Afternoon,summer,Sightseeing,Curious
https://www.royalcaribbean.com/media-assets/pmc/content/dam/shore-x/santorini-jtr/soc2-pyrgos-village-and-fira-town-with-wine-tasting/stock-photo-fira-town-volcano-sea-santorini_149799614.jpg?w=1440,"A scenic view of Santoriniâs cliffside town and volcanic landscape overlooking the sea; I chose this place for its breathtaking beauty, Mediterranean charm, and serene island atmosphere.",Greece,Sunny,Afternoon,summer,Sightseeing,Romantic
"https://res.cloudinary.com/dtljonz0f/image/upload/c_auto,ar_4:3,w_3840,g_auto/f_auto/q_auto/v1/shutterstock_2118458942_ss_non-editorial_jnjpwq?_a=BAVAZGE70","A warm sunset over Paris with the Eiffel Tower, orange autumn trees, and a calm river creating a romantic, peaceful scene.",France,Sunny,Evening,fall,Sightseeing,Curious
https://www.vacationstravel.com/wp-content/uploads/2024/06/AdobeStock_319048642_Editorial_Use_Only.jpg,"A bright, colorful Tokyo street glowing with neon signs as people walk through the lively nightlife.",Japan,Not Clear,Evening,not clear,Other,Excited
https://betamedia.experienceegypt.eg/media/experienceegypt/img/Original/2022/8/7/2022_8_7_18_27_31_356.jpeg,A bright coastal view of Alexandria with the historic Citadel of Qaitbay surrounded by blue water and boats.,Egypt,Sunny,Afternoon,summer,Sightseeing,Curious
https://www.palestineremembered.com/Acre/Acre/Picture128744.webp,"An aerial view of Acre (Akka), showing its historic old city, ancient sea walls, and the Mediterranean coastline. I chose this place because it is a beautiful and culturally rich Palestinian city.",Palestine,Sunny,Evening,summer,Sightseeing,Romantic
https://images.unsplash.com/photo-1454496522488-7a8e488e8606,Snow-capped peaks of Mount Everest and the Himalayas under a cloudy sky.,Nepal,Cloudy,Morning,winter,Hiking,Excited
https://images.unsplash.com/photo-1610887364793-9af482f855bd?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,The twin spires of Cologne Cathedral rising above autumn trees.,Germany,Cloudy,Afternoon,fall,Sightseeing,Romantic
https://wallpapercave.com/wp/wp12606863.jpg,Sunset casting purple and orange hues over the Grand Canyon.,United States,Sunny,Evening,summer,Sightseeing,Excited
